Date,AvgBlockSize,BitcoinDaysDestroyed,BitcoinDaysDestroyedCumulative,BitcoinDaysDestroyedMinMonth,BitcoinDaysDestroyedMinWeek,BitcoinDaysDestroyedMinYear,BlockSize,CostPerTransactionPercent,CostPerTransaction,Difficulty,EstimatedTransactionVolumeUSD,EstimatedTransactionVolume,EuroPriceInUSD,HashRate,MarketCap,MarketPrice,MedianConfirmationTime,MinersRevenue,NumTransactionsExcluding10,NumTransactionsExcluding100,NumTransactionsExcluding1000,NumTransactionsExcluding10000,NumTransactionsExcludingPopular,NumTransactionsPerBlock,NumTransactionsTotal,NumTransactions,NumUniqueAdresses,NetworkDeficit,OutputVolume,SP500-Open,SP500-High,SP500-Low,SP500-Close,SP500-Volume,SP500-Adj-Close,TotalBitcoins,TradeVolume,TransactionFeesUSD,TransactionFees,TxTradeRatio,WikipediaTrend
2011-05-01,0.00939803061224,2609081.0,503083626.0,2262831.0,2537110.0,708014.0,27.0,12.2677460247,8.63317340792,109670.133292,327093.0,79974.0,1.48446666667,1068.53945167,24801146.5,4.09,0.0,40126.99,1711.0,2991.0,4648.0,4648.0,4648.0,16.0,460628.0,4648.0,7135.0,-40034.9165445,203700.347561,1363.519979,1368.57332367,1358.623291,1362.01664233,3723856666.67,1362.01664233,6063850.0,195812.79501,47.0834555388,11.51184732,1.67043946104,1599.0
2011-05-02,0.00632066853933,3371529.0,506455155.0,3249526.0,3323146.0,924526.0,28.0,14.4290813533,12.3566772529,109670.133292,215720.0,61723.0,1.4837,970.408277539,21224261.25,3.495,0.0,31126.47,1267.0,2393.0,2519.0,2519.0,2519.0,17.0,463147.0,2519.0,4268.0,-31082.2614334,131622.774993,1365.209961,1370.579956,1358.589966,1361.219971,3846250000.0,1361.219971,6072750.0,85422.87474,23.2385666142,6.64908916,2.52532341852,1282.0
2011-05-03,0.00605021256039,3756035.0,510211190.0,3520520.0,3691126.0,437250.0,29.0,11.2287339973,11.1701576507,109670.133292,321812.0,92210.0,1.478,1128.50850253,21230019.0,3.49,0.0,36135.46,1395.0,2653.0,3235.0,3235.0,3235.0,13.0,466382.0,3235.0,5240.0,-36105.0101819,180504.064797,1359.76001,1360.839966,1349.52002,1356.619995,4223740000.0,1356.619995,6083100.0,45080.14852,16.4898180776,4.72487624,7.13867245592,1187.0
2011-05-04,0.00658934408602,9534308.0,519745498.0,8979317.0,9469676.0,91671.0,30.0,5.04778912954,11.2274688237,109670.133292,659930.0,184338.0,1.4882,1014.02213271,21810792.0,3.58,0.0,33311.9,1203.0,2667.0,2967.0,2967.0,2967.0,14.0,469349.0,2967.0,5204.0,-33273.4510997,305517.584687,1355.900024,1355.900024,1341.5,1347.319946,4223740000.0,1347.319946,6092400.0,68236.02436,20.5489003182,5.73991629,9.67129174606,1342.0
2011-05-05,0.0059795,1138735.0,520884233.0,1005144.0,1084413.0,348569.0,31.0,14.9331123189,11.7459546926,109670.133292,267356.0,76387.0,1.4814,1242.99487235,21363300.0,3.5,0.0,39924.5,1274.0,3399.0,3399.0,3399.0,3399.0,15.0,472748.0,3399.0,5773.0,-39872.9026419,159916.092208,1344.160034,1348.0,1329.170044,1335.099976,3846250000.0,1335.099976,6103800.0,50318.7615,27.097358085,7.74210231,5.31323727792,1520.0
2011-05-06,0.00691887437186,2579885.0,523464118.0,2351468.0,2504789.0,641399.0,32.0,10.1062465239,11.0342899969,109670.133292,354735.0,98543.0,1.4501,1084.89464736,22008277.25,3.5998,0.0,35850.4082,1292.0,3136.0,3249.0,3249.0,3249.0,17.0,475997.0,3249.0,5690.0,-35783.8614753,224152.476236,1340.23999,1354.359985,1335.579956,1340.199951,4223740000.0,1340.199951,6113750.0,83833.168343,34.1485247423,9.48622833,4.23144146181,1244.0
2011-05-07,0.00643911415525,3440541.0,526904659.0,3305219.0,3337169.0,495846.0,33.0,10.9689440528,10.4235536128,109670.133292,369563.0,99882.0,1.44663333333,1193.92928529,22661390.0,3.7,0.0,40537.2,1240.0,3438.0,3889.0,3889.0,3889.0,16.0,479886.0,3889.0,6110.0,-40489.8220439,299762.894262,1340.22664367,1352.71997033,1336.59997567,1342.22998033,4237576666.67,1342.22998033,6124700.0,51864.1247,25.1779561,6.804853,7.1256071237,1111.0
2011-05-08,0.00516038349515,2518873.0,529423532.0,894726.0,2480526.0,0.0,34.0,12.970680346,14.4722722362,109670.133292,309849.0,79448.0,1.44316666667,1123.05677064,23926500.0,3.9,0.0,40189.5,1379.0,2777.0,2777.0,2777.0,2777.0,21.0,482663.0,2777.0,4744.0,-40146.7746152,338722.11121,1340.21329733,1351.07995567,1337.61999533,1344.26000967,4251413333.33,1344.26000967,6135000.0,73003.7451,23.225384754,5.95522686,4.24428664024,1780.0
2011-05-09,0.0061431686747,2246657.0,531670189.0,1844171.0,1985658.0,118538.0,35.0,17.1630923285,13.7806058989,109670.133292,285840.0,72603.0,1.4397,1357.48124218,24202510.65,3.937,0.0,49058.957,1617.0,3560.0,3560.0,3560.0,3560.0,17.0,486223.0,3560.0,6323.0,-48969.5936829,380676.632751,1340.199951,1349.439941,1338.640015,1346.290039,4265250000.0,1346.290039,6147450.0,53299.65718,46.0563170998,11.69832794,5.36288342149,3129.0
2011-05-10,0.00686655,2824118.0,534494307.0,2260151.0,2438816.0,397588.0,36.0,9.56761677161,16.535239911,157416.401844,543880.0,104592.0,1.4358,1565.04235595,32018740.0,5.2,0.0,52036.4,1365.0,3147.0,3147.0,3147.0,3147.0,17.0,489370.0,3147.0,5425.0,-51961.4195252,566091.449654,1348.339966,1359.439941,1348.339966,1357.160034,4223740000.0,1357.160034,6157450.0,228989.8988,38.580474764,7.41932207,2.37512869616,2229.0
2011-05-11,0.00811867379679,5846208.0,540340515.0,5557462.0,5717846.0,2068653.0,37.0,8.19216776294,17.3479018949,157416.401844,692885.0,114243.0,1.4357,1463.31460282,37401642.0,6.065,0.0,56762.335,1431.0,3272.0,3272.0,3272.0,3272.0,18.0,492642.0,3272.0,5921.0,-56649.1317012,185354.499218,1354.51001,1354.51001,1336.359985,1342.079956,3846250000.0,1342.079956,6166800.0,346483.630765,58.6182988111,9.66501217,1.99976375832,2691.0
2011-05-12,0.00688559146341,11597997.0,551938512.0,11420378.0,11511231.0,1349329.0,38.0,8.06991274634,18.5203284901,157416.401844,604958.0,101674.0,1.4153,1283.33473188,36741126.5,5.94998,0.0,48819.5859,1150.0,2636.0,2636.0,2636.0,2636.0,16.0,495278.0,2636.0,4914.0,-48756.4594393,212128.262276,1339.390015,1351.050049,1332.030029,1348.650024,3777210000.0,1348.650024,6175000.0,170586.081299,33.3765607265,5.60952486,3.5463505252,2453.0
2011-05-13,0.0100488656716,7054448.0,558992960.0,6089944.0,6485280.0,2349431.0,40.0,3.10505843653,19.30414396,157416.401844,2737966.0,324020.0,1.428,1572.86756773,52263672.5,8.45,0.0,85015.45,2098.0,4404.0,4404.0,4404.0,4404.0,17.0,499682.0,4404.0,7624.0,-84826.8225825,467029.438563,1348.689941,1350.469971,1333.359985,1337.77002,3426660000.0,1337.77002,6185050.0,541303.54395,95.677417485,11.3227713,5.05809765162,2788.0
2011-05-14,0.00733200403226,2872402.0,561865362.0,2417619.0,2592955.0,311582.0,41.0,1.89175825367,25.4025523109,157416.401844,5839842.0,656162.0,1.42343333333,1940.65252138,55157305.0,8.9,0.0,110475.7,1649.0,4349.0,4349.0,4349.0,4349.0,28.0,504031.0,4349.0,7463.0,-110236.426969,1691796.39885,1344.04996733,1348.089966,1331.34663867,1335.003337,3566523333.33,1335.003337,6197450.0,321728.0758,123.573031225,13.88461025,18.1514850813,2264.0
2011-05-15,0.008049,4897291.0,566762653.0,2896325.0,4836986.0,23345.0,42.0,4.19432147788,24.4585714286,157416.401844,2326710.0,272130.0,1.41886666667,1784.14828579,53085667.5,8.55,0.0,97589.7,1671.0,3887.0,3990.0,3990.0,3990.0,21.0,508021.0,3990.0,7124.0,-97346.4741287,442071.429751,1339.40999367,1345.709961,1329.33329233,1332.236654,3706386666.67,1332.236654,6208850.0,387948.58065,123.525871321,14.44747033,5.99747023556,2546.0
2011-05-16,0.00845779464286,2189938.0,568952591.0,1960132.0,2054756.0,127761.0,43.0,17.989838475,22.9152644231,157416.401844,529896.0,62341.0,1.4143,1752.84743867,52870425.0,8.5,0.0,95327.5,1666.0,3884.0,4160.0,4160.0,4160.0,22.0,512181.0,4160.0,9243.0,-95067.2909633,207534.754338,1334.77002,1343.329956,1327.319946,1329.469971,3846250000.0,1329.469971,6220050.0,359376.634,132.709036725,15.61282785,1.47448752657,22736.0
2011-05-17,0.00725489615385,14095084.0,583047675.0,13608616.0,13770104.0,79218.0,44.0,9.41569596978,25.0668627164,157416.401844,1159406.0,138205.0,1.4171,2034.55506274,52289118.7805,8.38901,0.0,109166.18713,1627.0,4238.0,4355.0,4355.0,4355.0,21.0,516536.0,4355.0,9093.0,-108945.599226,297603.682606,1326.099976,1330.420044,1318.51001,1328.97998,4053970000.0,1328.97998,6233050.0,285797.89164,111.530774225,13.29486724,4.0567355177,12462.0
2011-05-18,0.00761551590106,2324178.0,585371853.0,2109020.0,2237028.0,0.0,46.0,17.6436291233,22.322010006,157416.401844,632200.0,80290.0,1.4227,2214.53493368,49190452.8,7.874,0.0,111543.084,1838.0,4741.0,4997.0,4997.0,4997.0,20.0,521533.0,4997.0,9918.0,-111285.62503,187535.907398,1328.540039,1341.819946,1326.589966,1340.680054,3922030000.0,1340.680054,6247200.0,207908.277096,131.474970357,16.69735463,3.0407656336,7679.0
2011-05-19,0.0118703093923,4789626.0,590161479.0,4577707.0,4728069.0,3508809.0,48.0,16.294872663,12.9719586825,244112.487774,408467.0,55649.0,1.4265,2196.41646329,45920875.0,7.34,0.0,66559.12,1766.0,4548.0,5131.0,5131.0,5131.0,18.0,526664.0,5131.0,11265.0,-66290.3922742,166850.211331,1342.400024,1346.819946,1336.359985,1343.599976,3626110000.0,1343.599976,6256250.0,179823.77568,136.607725839,18.61140679,2.27148298638,16329.0
2011-05-20,0.00906098214286,2916753.0,593078232.0,2480312.0,2836153.0,333256.0,50.0,18.2399189023,16.5799708516,244112.487774,436590.0,61492.0,1.4237,2718.21705954,44498895.0,7.1,0.0,79633.6,1626.0,4185.0,4803.0,4803.0,4803.0,21.0,531467.0,4803.0,9419.0,-79399.5847596,319316.988296,1342.0,1342.0,1330.670044,1333.27002,4066020000.0,1333.27002,6267450.0,174854.9873,120.415240371,16.95989301,2.49686707357,10969.0
2011-05-21,0.00932999530516,4656426.0,597734658.0,2126424.0,4356489.0,80400.0,51.0,2.49187413703,14.6109100788,244112.487774,2827342.0,428152.0,1.41646666667,2584.73318608,41458061.16,6.6036,0.0,70453.8084,1790.0,3890.0,4822.0,4822.0,4822.0,21.0,536289.0,4822.0,9193.0,-70202.824031,694878.546352,1339.02331533,1339.02331533,1324.740031,1327.97001167,3795873333.33,1327.97001167,6278100.0,347598.31572,125.515968967,19.00720349,8.1339351952,7347.0
2011-05-22,0.00835532283465,1228059.0,598962717.0,837826.0,860485.0,48305.0,53.0,5.0979540238,15.4370864696,244112.487774,1649403.0,249531.0,1.40923333333,3082.26398715,41582188.0,6.61,0.0,84085.81,1538.0,4542.0,5447.0,5447.0,5447.0,27.0,541736.0,5447.0,9823.0,-83807.0754447,902283.639187,1336.04663067,1336.04663067,1318.810018,1322.67000333,3525726666.67,1322.67000333,6290800.0,147282.94918,139.924555329,21.16861654,11.1988731604,6512.0
2011-05-23,0.00849203610108,1350381.0,600313098.0,1075631.0,1207682.0,61345.0,55.0,15.7351932384,17.8916103896,244112.487774,656643.0,88140.0,1.402,3361.36663166,46969642.5,7.45,0.0,103324.05,1528.0,4168.0,5775.0,5775.0,5775.0,32.0,547511.0,5775.0,10157.0,-103040.035463,462051.835845,1333.069946,1333.069946,1312.880005,1317.369995,3255580000.0,1317.369995,6304650.0,288515.59125,142.464536819,19.12275662,2.27593603983,6990.0
2011-05-24,0.00727101355932,1195519.0,601508617.0,1031584.0,1142170.0,273304.0,57.0,25.8555295559,19.1184466019,244112.487774,411273.0,57121.0,1.4089,3579.79478823,45499680.0,7.2,0.0,106336.8,1441.0,4153.0,5562.0,5562.0,5562.0,27.0,553073.0,5562.0,10691.0,-106062.510302,332288.155206,1317.699951,1323.719971,1313.869995,1316.280029,3846250000.0,1316.280029,6319400.0,100497.6288,137.48969844,19.09579145,4.09236474757,8233.0
2011-05-25,0.00874825684932,4136891.0,605645508.0,4008110.0,4086564.0,1519170.0,59.0,19.3754540644,17.7906205444,244112.487774,566716.0,75461.0,1.4069,3543.39009547,47568340.0,7.51,0.0,109803.71,1550.0,4668.0,6172.0,6172.0,6172.0,31.0,559245.0,6172.0,12928.0,-109485.286154,407506.825814,1316.359985,1325.859985,1311.800049,1320.469971,4109670000.0,1320.469971,6334000.0,246555.91348,160.71384582,21.39997947,2.29852748814,17666.0
2011-05-26,0.00908250943396,3133931.0,608779439.0,2830113.0,3046245.0,105332.0,61.0,17.9232283429,21.7855089469,244112.487774,828721.0,88823.0,1.4168,3858.89743274,59244567.0,9.33,0.0,148533.6,2045.0,4994.0,6818.0,6818.0,6818.0,41.0,566063.0,6818.0,12180.0,-148158.004173,434392.782457,1320.640015,1328.51001,1314.410034,1325.689941,3259470000.0,1325.689941,6349900.0,658607.94684,188.995827375,20.2567875,1.25829219495,8539.0
2011-05-27,0.010893479798,3026199.0,611805638.0,1544496.0,1691614.0,756169.0,63.0,2.84288284261,16.1083081406,434877.045528,3111304.0,348801.0,1.4265,4280.33532741,56729416.0,8.92,0.0,88450.72,1689.0,4278.0,5491.0,5491.0,5491.0,34.0,571554.0,5491.0,9863.0,-88161.4190091,596236.987628,1325.689941,1334.619995,1325.689941,1331.099976,3124560000.0,1331.099976,6359800.0,168676.20096,146.580990869,16.43284651,18.4454221464,6101.0
2011-05-28,0.0126404774194,1595206.0,613400844.0,1489239.0,1549462.0,973092.0,64.0,16.2600074631,13.4170567867,434877.045528,417034.0,47743.0,1.42673333333,3350.76755428,55620549.25,8.735,0.0,67809.805,1381.0,3789.0,5054.0,5054.0,5054.0,37.0,576608.0,5054.0,9834.0,-67581.1055724,235608.589121,1327.04244975,1337.264984,1327.04244975,1334.62496975,3517480000.0,1334.62496975,6367550.0,117323.899185,115.144427588,13.1819608,3.55455523195,4575.0
2011-05-29,0.0111636878613,697189.0,614098033.0,458766.0,647282.0,17993.0,65.0,13.9850515577,15.5845648254,434877.045528,526541.0,61952.0,1.42696666667,3739.88894768,54192599.04,8.4992,0.0,73637.0688,1309.0,3832.0,4725.0,4725.0,4725.0,41.0,581333.0,4725.0,9270.0,-73395.4030074,262939.8117,1328.3949585,1339.909973,1328.3949585,1338.1499635,3910400000.0,1338.1499635,6376200.0,73005.9777024,122.676992568,14.43394585,7.21230359083,5074.0
2011-05-30,0.0127300392157,2520990.0,616619023.0,2398340.0,2481890.0,248353.0,66.0,15.7794708869,14.2678386763,434877.045528,437182.0,48576.0,1.4272,3307.5318439,57454650.0,9.0,0.0,68985.0,1569.0,3833.0,4835.0,4835.0,4835.0,40.0,586168.0,4835.0,10010.0,-68706.3784529,262665.656009,1329.74746725,1342.554962,1329.74746725,1341.67495725,4303320000.0,1341.67495725,6383850.0,120296.781,143.62154712,15.95794968,3.63419499446,6227.0
2011-05-31,0.0175993066667,2462533.0,619081556.0,2166966.0,2377922.0,112943.0,68.0,11.2169291064,11.5167654361,434877.045528,636881.0,67042.0,1.4385,3242.67827834,60716546.73,9.4998,0.0,71438.496,1879.0,4589.0,6203.0,6203.0,6203.0,39.0,592371.0,6203.0,12252.0,-71049.4061864,295010.674977,1331.099976,1345.199951,1331.099976,1345.199951,4696240000.0,1345.199951,6391350.0,331557.839688,199.093813588,20.95768475,1.9208746557,13833.0
2011-06-01,0.0139216910112,1280720.0,620362276.0,1021578.0,1169578.0,458522.0,70.0,14.1747755599,13.8041046301,434877.045528,591030.0,62936.0,1.4408,3847.97822363,60104747.75,9.391,0.0,83777.111,1781.0,4664.0,6069.0,6069.0,6069.0,39.0,598440.0,6069.0,11219.0,-83376.8482159,259862.311249,1345.199951,1345.199951,1313.709961,1314.550049,4241090000.0,1314.550049,6400250.0,395779.168538,203.0517841,21.6219555,1.49333160632,15010.0
2011-06-02,0.0161606894737,4077259.0,624439535.0,3727391.0,4015149.0,1027889.0,73.0,11.7503549352,14.0672418611,434877.045528,856819.0,81061.0,1.446,4107.39248589,67751057.5,10.57,0.0,100679.25,2117.0,5171.0,7157.0,7157.0,7157.0,51.0,605597.0,7157.0,12768.0,-100149.881912,330587.280556,1314.550049,1318.030029,1305.609985,1312.939941,3762170000.0,1312.939941,6409750.0,540577.45112,265.118087569,25.08212749,1.58500654612,21646.0
2011-06-03,0.0198121625616,24645102.0,649084637.0,24143273.0,24538576.0,17925952.0,77.0,6.55494973887,17.3772151899,434877.045528,2219953.0,155241.0,1.4488,4388.42460335,91804570.0,14.3,0.0,145516.8,2692.0,5152.0,8374.0,8374.0,8374.0,62.0,613971.0,8374.0,14800.0,-144764.079766,600652.183616,1312.939941,1312.939941,1297.900024,1300.160034,3505030000.0,1300.160034,6419900.0,930152.08,380.92023398,26.6377786,2.38665589878,21418.0
2011-06-04,0.0176929212963,3097601.0,652182238.0,2633341.0,3022935.0,513193.0,80.0,12.3904168134,21.4940966602,434877.045528,1521884.0,87414.0,1.4524,4669.45672081,111958487.0,17.41,0.0,188567.71,2293.0,4904.0,8773.0,8773.0,8773.0,57.0,622744.0,8773.0,16750.0,-187476.387294,514581.681193,1308.71329733,1308.71329733,1293.506673,1295.496704,3522013333.33,1295.496704,6430700.0,889343.60904,551.612706365,31.68367067,1.71124354195,11267.0
2011-06-05,0.0154375384615,8895799.0,661078037.0,8602126.0,8822425.0,1015639.0,83.0,11.4428566886,24.2637120451,434877.045528,1730478.0,91087.0,1.456,4496.51387929,122368017.8,18.998,0.0,198016.154,2326.0,5178.0,8161.0,8161.0,8161.0,49.0,630905.0,8161.0,14944.0,-197132.355036,486337.050908,1304.48665367,1304.48665367,1289.113322,1290.833374,3538996666.67,1290.833374,6441100.0,447742.185282,446.844964076,23.52063186,3.86489898711,12225.0
2011-06-06,0.015958724,10724343.0,671802380.0,10385861.0,10632851.0,1995873.0,86.0,11.525414762,24.5590314029,567269.530162,2089946.0,108682.0,1.4596,7049.78032426,124102728.0,19.23,0.0,240874.98,2485.0,6033.0,9808.0,9808.0,9808.0,48.0,640713.0,9808.0,17688.0,-239866.19518,834087.58302,1300.26001,1300.26001,1284.719971,1286.170044,3555980000.0,1286.170044,6453600.0,1094079.92736,508.80482007,26.458909,1.91023183328,15389.0
2011-06-07,0.0219830295858,1689044.0,673491424.0,1463228.0,1601927.0,192943.0,89.0,11.8492212946,18.5651056985,567269.530162,1363724.0,71549.0,1.4652,4765.6514992,123166673.0,19.06,0.0,161590.68,2657.0,5909.0,8704.0,8704.0,8704.0,49.0,649417.0,8704.0,15812.0,-160513.193015,570308.895215,1286.310059,1296.219971,1284.73999,1284.939941,3846250000.0,1284.939941,6462050.0,515246.4069,543.80698455,28.53132133,2.64674149542,12122.0
2011-06-08,0.027564,16588929.0,690080353.0,15837884.0,16486170.0,9105298.0,94.0,5.97230505791,25.7346033965,567269.530162,4909663.0,153860.0,1.4608,5160.43919736,206495344.88,31.9099,0.0,293220.0711,3266.0,6739.0,11394.0,11394.0,11394.0,49.0,660811.0,11394.0,20730.0,-290724.161508,682341.044513,1284.630005,1287.040039,1277.420044,1279.560059,3970810000.0,1279.560059,6471200.0,3238530.99642,1251.42349191,39.21740563,1.51601554244,17327.0
2011-06-09,0.0267728396226,16054550.0,706134903.0,15383963.0,15890139.0,6736309.0,99.0,6.00399937595,27.5673543191,567269.530162,5586476.0,177348.0,1.4614,5978.21371497,204176700.0,31.5,0.0,335412.0,3396.0,7501.0,11146.0,12167.0,12167.0,56.0,672978.0,12167.0,22272.0,-332375.396129,791144.465827,1279.630005,1294.540039,1279.630005,1289.0,3332510000.0,1289.0,6481800.0,2910528.4635,1524.60387135,48.4001229,1.91940272483,17769.0
2011-06-10,0.0205208097345,8901992.0,715036895.0,8119296.0,8779762.0,2594658.0,103.0,10.3226663766,35.3240452239,567269.530162,3843920.0,109826.0,1.4486,6373.00141313,227258500.0,35.0,0.0,396795.0,2714.0,7192.0,11233.0,11233.0,11233.0,50.0,684211.0,11233.0,21061.0,-394175.119582,865325.442787,1288.599976,1288.599976,1268.280029,1270.97998,3846250000.0,1270.97998,6493100.0,2004325.645,1324.8804184,37.85372624,1.91781193213,15465.0
2011-06-11,0.0197123275862,21938305.0,736975200.0,20966704.0,21202400.0,17734648.0,107.0,7.55151417334,31.2739652392,567269.530162,4622649.0,154088.0,1.4442,6542.19614091,195141000.0,30.0,0.0,349080.0,2758.0,6178.0,11162.0,11162.0,11162.0,58.0,695373.0,11162.0,20896.0,-346898.374877,1390639.1887,1282.83667033,1284.74666367,1267.40002433,1271.26330533,3941673333.33,1271.26330533,6504700.0,4050559.104,1101.6251226,36.72083742,1.14123728483,22449.0
2011-06-12,0.0207991260504,16890554.0,753865754.0,10237360.0,16334341.0,5906951.0,111.0,1.9247251256,25.5746991772,567269.530162,15503803.0,620400.0,1.4398,6711.3908687,162849834.0,24.99,0.0,298405.59,2987.0,6534.0,10523.0,11668.0,11668.0,64.0,707041.0,11668.0,21909.0,-296352.623266,1875945.14562,1277.07336467,1280.89335133,1266.52001967,1271.54663067,4037096666.67,1271.54663067,6516600.0,5850718.50079,1028.37673445,41.15152999,2.64989725727,23578.0
2011-06-13,0.0216233346939,15580070.0,769445824.0,15260602.0,15386308.0,12670126.0,116.0,7.9717292211,24.6041019774,567269.530162,3777160.0,154170.0,1.4354,6908.78471778,159956825.0,24.5,0.0,301105.0,2996.0,6341.0,10990.0,12238.0,12238.0,59.0,719279.0,12238.0,22918.0,-299129.036257,1307769.20944,1271.310059,1277.040039,1265.640015,1271.829956,4132520000.0,1271.829956,6528850.0,1460526.193,995.963742585,40.65158133,2.58616410062,22471.0
2011-06-14,0.0229390444444,53532635.0,822978459.0,53013542.0,53207248.0,47664897.0,121.0,3.78163333002,18.7930622123,567269.530162,6262642.0,298363.0,1.4448,6344.80229184,137276699.0,20.99,0.0,236830.17,3047.0,6337.0,11557.0,12602.0,12602.0,52.0,731881.0,12602.0,23877.0,-235434.964042,1555268.18289,1272.219971,1292.5,1272.219971,1287.869995,3500280000.0,1287.869995,6540100.0,1337714.54219,702.535958036,33.47003135,4.68159845813,20308.0
2011-06-15,0.0207665212766,20536752.0,843515211.0,19282267.0,20294055.0,963402.0,126.0,11.538667152,19.9576629975,876954.493514,2451236.0,122562.0,1.4292,12293.4076998,131084000.0,20.0,0.0,282840.0,3072.0,7319.0,14172.0,14172.0,14172.0,48.0,746053.0,14172.0,26175.0,-281151.216227,2041254.36626,1287.869995,1287.869995,1261.900024,1265.420044,4070500000.0,1265.420044,6554200.0,600490.11234,848.783773,42.43918865,4.08205941945,23429.0
2011-06-16,0.0250518059701,5329505.0,848844716.0,4861570.0,5059321.0,2274459.0,131.0,7.62264194383,17.0855701792,876954.493514,2639725.0,132251.0,1.4088,8762.32250942,131022430.0,19.96,0.0,201216.76,2810.0,6082.0,11777.0,11777.0,11777.0,39.0,757830.0,11777.0,22537.0,-199964.815762,9235676.42578,1265.530029,1274.109985,1258.069946,1267.640015,3846250000.0,1267.640015,6564250.0,618741.727007,633.184238111,31.72265722,4.26627873333,21630.0
2011-06-17,0.0278893944444,21641611.0,870486327.0,21240891.0,21409884.0,16927148.0,136.0,5.90476249788,15.1619236231,876954.493514,2965232.0,152927.0,1.427,7846.85597859,127454002.85,19.3898,0.0,175089.894,2879.0,7191.0,11548.0,11548.0,11548.0,43.0,769378.0,11548.0,22736.0,-173911.634427,2938717.20163,1268.579956,1279.819946,1267.400024,1271.5,4916460000.0,1271.5,6573250.0,2014003.84424,596.565572904,30.76697918,1.47230691065,18997.0
2011-06-18,0.024158049505,3500241.0,873986568.0,2989452.0,3299831.0,379439.0,140.0,8.71746059353,14.4894802495,876954.493514,1998701.0,116204.0,1.42583333333,8805.91615375,113233620.0,17.2,0.0,174236.0,3106.0,7567.0,12025.0,12025.0,12025.0,44.0,781403.0,12025.0,23543.0,-173199.254708,1375764.23658,1269.553304,1280.01997867,1267.453369,1273.78666167,4432526666.67,1273.78666167,6583350.0,1024462.40702,520.745292004,30.27588907,1.95097575747,14481.0
2011-06-19,0.0222584429224,7006559.0,880993127.0,6594062.0,6756685.0,5057421.0,144.0,9.74784254832,18.0510159958,876954.493514,2125491.0,112599.0,1.42466666667,9547.00810728,124477963.38,18.8766,0.0,207189.5616,2919.0,8248.0,11478.0,11478.0,11478.0,46.0,792881.0,11478.0,23804.0,-206193.134232,1301575.10385,1270.526652,1280.22001133,1267.506714,1276.07332333,3948593333.33,1276.07332333,6594300.0,835714.02414,505.635768249,26.78637934,2.54332391918,13085.0
2011-06-20,0.0200485086207,13712116.0,894705243.0,8469109.0,13081609.0,287638.0,148.0,1.38864191308,17.8776689129,876954.493514,14519535.0,836861.0,1.4235,10113.7254835,114612365.0,17.35,0.0,201624.35,3290.0,8032.0,11278.0,11278.0,11278.0,63.0,804159.0,11278.0,23113.0,-200894.581886,5015069.73393,1271.5,1280.420044,1267.560059,1278.359985,3464660000.0,1278.359985,6605900.0,64800.4490873,365.418113886,21.06156276,224.065346857,29642.0
2011-06-21,0.0164308398268,2213245.0,896918488.0,1823629.0,1937075.0,734571.0,151.0,10.1238905947,19.5917832168,876954.493514,1771098.0,114264.0,1.4373,10070.1318392,102570475.0,15.5,0.0,179304.0,2879.0,7497.0,9152.0,9152.0,9152.0,66.0,813311.0,9152.0,19981.0,-178742.167657,1307009.068,1278.400024,1297.619995,1278.400024,1295.52002,4056150000.0,1295.52002,6617450.0,71189.9200602,282.83234338,18.24724796,24.8784907044,18749.0
2011-06-22,0.0163195481481,1697123.0,898615611.0,1371477.0,1532178.0,43996.0,155.0,11.0336486745,17.2253048264,876954.493514,1843731.0,122507.0,1.4397,11770.2839679,99795797.5,15.05,0.0,203430.85,2601.0,7789.0,11810.0,11810.0,11810.0,71.0,825121.0,11810.0,24881.0,-202905.756644,3232503.74253,1295.47998,1298.609985,1286.790039,1287.140015,3718420000.0,1287.140015,6630950.0,42548.5715212,269.243355899,17.88992398,43.3323934927,21928.0
2011-06-23,0.0176669117647,2331781.0,900947392.0,533997.0,627346.0,64526.0,159.0,2.50338985598,18.1369863014,876954.493514,7615913.0,475995.0,1.4212,10375.2873495,106285600.0,16.0,0.0,190656.0,2620.0,7378.0,10512.0,10512.0,10512.0,71.0,835633.0,10512.0,22014.0,-190143.244122,1682473.31235,1286.599976,1286.599976,1262.869995,1283.5,4983450000.0,1283.5,6642850.0,82000.0550629,256.75587776,16.04724236,92.8769286131,15675.0
2011-06-24,0.017696625,2559619.0,903507011.0,2146118.0,2343379.0,1517659.0,163.0,11.319272014,18.0754851356,1379192.28823,1777963.0,106146.0,1.422,16454.4049245,111469402.985,16.7501,0.0,201252.4515,2433.0,7349.0,11134.0,11134.0,11134.0,57.0,846767.0,11134.0,22763.0,-200748.144012,4528661.4149,1283.040039,1283.930054,1267.23999,1268.449951,3665340000.0,1268.449951,6654850.0,86390.363773,253.05598777,15.10772997,20.5805691065,10051.0
2011-06-25,0.0267927549669,1601867.0,905108878.0,1096805.0,1183442.0,561917.0,167.0,6.85390610832,14.0012188715,1379192.28823,1944141.0,110463.0,1.4215,10352.5630984,117258240.0,17.6,0.0,133249.6,2787.0,6942.0,9517.0,9517.0,9517.0,54.0,856284.0,9517.0,19107.0,-132492.891182,6997337.30972,1278.17333967,1284.256714,1267.33666967,1272.33329267,3603250000.0,1272.33329267,6662400.0,99286.9846107,387.108818096,21.99481921,19.58102591,7504.0
